
"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",Cross Lingual IR,LICD: A Language-Independent Approach for Aspect Category Detection.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",Cross Lingual IR,Topic Grouper: An Agglomerative Clustering Approach to Topic Modeling.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",Cross Lingual IR,"Meta-evaluation of Dynamic Search: How Do Metrics Capture Topical Relevance, Diversity and User Effort?"

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",Cross Lingual IR,A Markovian Approach to Evaluate Session-Based IR Systems.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",Cross Lingual IR,"Correlation, Prediction and Ranking of Evaluation Metrics in Information Retrieval."

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",Cross Lingual IR,Modeling User Actions in Job Search.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",Cross Lingual IR,Automated Semantic Annotation of Species Names in Handwritten Texts.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",Cross Lingual IR,Tangent-V: Math Formula Image Search Using Line-of-Sight Graphs.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Learning Lexical-Semantic Relations Using Intuitive Cognitive Links.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Relationship Prediction in Dynamic Heterogeneous Information Networks.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Retrieving Relationships from a Knowledge Graph for Question Answering.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Embedding Geographic Locations for Modelling the Natural Environment Using Flickr Tags and Structured Data.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Recognising Summary Articles.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Towards Content Expiry Date Determination: Predicting Validity Periods of Sentences.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Dynamic Ensemble Selection for Author Verification.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Structural Similarity Search for Formulas Using Leaf-Root Paths in Operator Subtrees.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,PRIN: A Probabilistic Recommender with Item Priors and Neural Models.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Information Retrieval Models for Contact Recommendation in Social Networks.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Conformative Filtering for Implicit Feedback Data.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Binarized Knowledge Graph Embeddings.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,A Supervised Keyphrase Extraction System Based on Graph Representation Learning.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Comparison of Sentiment Analysis and User Ratings in Venue Recommendation.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,AntRS: Recommending Lists Through a Multi-objective Ant Colony System.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Automated Early Leaderboard Generation from Comparative Tables.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Predicting the Topic of Your Next Query for Just-In-Time IR.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Identifying Unclear Questions in Community Question Answering Websites.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Local and Global Query Expansion for Hierarchical Complex Topics.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Word Embeddings for Entity-Annotated Texts.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Vectors of Pairwise Item Preferences.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Compressing Inverted Indexes with Recursive Graph Bisection: A Reproducibility Study.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,An Experimental Study of Index Compression and DAAT Query Processing Methods.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Reproducing and Generalizing Semantic Term Matching in Axiomatic Information Retrieval.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Optimizing Ranking Models in an Online Setting.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Simple Techniques for Cross-Collection Relevance Feedback.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,A Comparative Study of Summarization Algorithms Applied to Legal Case Judgments.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Replicating Relevance-Ranked Synonym Discovery in a New Language and Domain.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,On Cross-Domain Transfer in Venue Recommendation.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,The Effect of Algorithmic Bias on Recommender Systems for Massive Open Online Courses.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Domain Adaptive Neural Sentence Compression by Tree Cutting.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,An Axiomatic Approach to Diagnosing Neural IR Models.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Term Selection for Query Expansion in Medical Cross-Lingual Information Retrieval.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Zero-Shot Language Transfer for Cross-Lingual Sentence Retrieval Using Bidirectional Attention Model.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,QRFA: A Data-Driven Model of Information-Seeking Dialogues.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Iterative Relevance Feedback for Answer Passage Retrieval with Passage-Level Semantic Match.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,LICD: A Language-Independent Approach for Aspect Category Detection.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Topic Grouper: An Agglomerative Clustering Approach to Topic Modeling.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,"Meta-evaluation of Dynamic Search: How Do Metrics Capture Topical Relevance, Diversity and User Effort?"

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,A Markovian Approach to Evaluate Session-Based IR Systems.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,"Correlation, Prediction and Ranking of Evaluation Metrics in Information Retrieval."

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Modeling User Actions in Job Search.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Automated Semantic Annotation of Species Names in Handwritten Texts.

"Advances in Information Retrieval - 41st European Conference on IR Research, ECIR 2019, Cologne, Germany, April 14-18, 2019, Proceedings, Part I.",QA and Conversational Search,Tangent-V: Math Formula Image Search Using Line-of-Sight Graphs.
